document_id	topic_id	weight
159	18	5e-06
159	19	2.7e-05
159	20	5.9e-05
159	21	6.7e-05
159	22	9e-06
159	23	0.002676
159	24	3.3e-05
159	25	3.2e-05
159	26	6e-05
159	27	4.6e-05
159	28	5e-06
159	29	5e-06
159	30	5e-06
159	31	3.8e-05
159	32	2.8e-05
159	33	3.4e-05
159	34	1.6e-05
159	35	1.9e-05
159	36	0.002296
159	37	2.4e-05
159	38	1e-05
159	39	1e-05
159	40	1.3e-05
159	41	6.4e-05
159	42	4.2e-05
159	43	2.2e-05
159	44	0.000188
159	45	1.9e-05
159	46	1.3e-05
159	47	1.1e-05
159	48	7e-06
159	49	2.9e-05
159	50	1.1e-05
159	51	9e-06
159	52	1.5e-05
159	53	9e-06
159	54	5e-06
159	55	2.4e-05
159	56	1.5e-05
159	57	1.5e-05
159	58	7.6e-05
159	59	0.002361
159	60	4e-05
159	61	1.6e-05
159	62	8.2e-05
159	63	1.1e-05
159	64	5.8e-05
159	65	2.4e-05
159	66	0.561683
159	67	9e-06
159	68	5.9e-05
159	69	2.1e-05
159	70	2.8e-05
159	71	2.3e-05
159	72	3.2e-05
159	73	1.3e-05
159	74	1.8e-05
159	75	3.1e-05
159	76	1.3e-05
159	77	0.39401
159	78	4e-06
159	79	1.8e-05
159	80	1.6e-05
159	81	6e-06
159	82	4.3e-05
159	83	1.1e-05
159	84	4e-06
159	85	6e-06
159	86	2.6e-05
159	87	1.9e-05
159	88	1.3e-05
159	89	1.2e-05
159	90	1.1e-05
159	91	3.5e-05
159	92	2e-05
159	93	2.3e-05
159	94	3.5e-05
159	95	1.4e-05
159	96	2.7e-05
159	97	2.4e-05
159	98	1.4e-05
159	99	1.8e-05
159	100	2.7e-05
160	1	5e-06
160	2	6e-06
160	3	9e-06
160	4	1e-05
160	5	2e-06
160	6	1e-06
160	7	4e-06
160	8	0.027838
160	9	6.4e-05
160	10	5e-06
160	11	5e-06
160	12	6.3e-05
160	13	8e-06
160	14	1.3e-05
160	15	1e-05
160	16	8e-06
160	17	1.4e-05
160	18	2e-06
160	19	9e-06
160	20	2.1e-05
160	21	2.3e-05
160	22	3e-06
160	23	0.000144
160	24	1.2e-05
160	25	1.1e-05
160	26	2.1e-05
160	27	1.6e-05
160	28	2e-06
160	29	2e-06
160	30	2e-06
160	31	1.3e-05
160	32	1e-05
160	33	1.2e-05
160	34	6e-06
160	35	7e-06
160	36	0.418979
160	37	8e-06
160	38	4e-06
160	39	3e-06
160	40	0.552028
160	41	2.3e-05
160	42	1.5e-05
160	43	8e-06
160	44	6.6e-05
160	45	7e-06
160	46	4e-06
160	47	4e-06
160	48	3e-06
160	49	1e-05
160	50	4e-06
160	51	3e-06
160	52	5e-06
160	53	3e-06
160	54	2e-06
160	55	8e-06
160	56	5e-06
160	57	5e-06
160	58	2.7e-05
160	59	3.4e-05
160	60	1.4e-05
160	61	6e-06
160	62	2.9e-05
160	63	4e-06
160	64	2e-05
160	65	8e-06
160	66	4.3e-05
160	67	3e-06
160	68	2.1e-05
160	69	7e-06
160	70	1e-05
160	71	8e-06
160	72	1.1e-05
160	73	4e-06
160	74	6e-06
160	75	1.1e-05
160	76	4e-06
160	77	4e-06
160	78	1e-06
160	79	6e-06
160	80	6e-06
160	81	2e-06
160	82	1.5e-05
160	83	4e-06
160	84	1e-06
160	85	2e-06
160	86	9e-06
160	87	7e-06
160	88	4e-06
160	89	4e-06
160	90	4e-06
160	91	1.2e-05
160	92	7e-06
160	93	8e-06
160	94	1.2e-05
160	95	5e-06
160	96	1e-05
160	97	8e-06
160	98	5e-06
160	99	6e-06
160	100	9e-06
161	1	5e-06
161	2	6e-06
161	3	9e-06
161	4	1e-05
161	5	2e-06
161	6	1e-06
161	7	4e-06
161	8	0.033542
161	9	6.4e-05
161	10	5e-06
161	11	5e-06
161	12	6.3e-05
161	13	8e-06
161	14	1.3e-05
161	15	1e-05
161	16	0.014332
161	17	0.027071
161	18	2e-06
161	19	0.014333
161	20	0.023098
161	21	2.4e-05
161	22	3e-06
161	23	0.039934
161	24	1.2e-05
161	25	1.1e-05
161	26	0.023099
161	27	1.6e-05
161	28	2e-06
161	29	0.261018
161	30	2e-06
161	31	1.3e-05
161	32	0.023088
161	33	1.2e-05
161	34	6e-06
161	35	7e-06
161	36	1.1e-05
161	37	8e-06
161	38	4e-06
161	39	4e-06
161	40	0.486227
161	41	2.3e-05
161	42	1.5e-05
161	43	0.000803
161	44	0.006432
161	45	7e-06
161	46	4e-06
161	47	4e-06
161	48	3e-06
161	49	1e-05
161	50	4e-06
161	51	3e-06
161	52	5e-06
161	53	3e-06
161	54	2e-06
161	55	8e-06
161	56	5e-06
161	57	5e-06
161	58	2.7e-05
161	59	0.046189
161	60	1.4e-05
161	61	6e-06
161	62	2.9e-05
161	63	4e-06
161	64	2e-05
161	65	9e-06
161	66	4.3e-05
161	67	3e-06
161	68	2.1e-05
161	69	7e-06
161	70	1e-05
161	71	8e-06
161	72	1.1e-05
161	73	4e-06
161	74	6e-06
161	75	1.1e-05
161	76	4e-06
161	77	4e-06
161	78	1e-06
161	79	6e-06
161	80	6e-06
161	81	2e-06
161	82	1.5e-05
161	83	4e-06
161	84	1e-06
161	85	2e-06
161	86	9e-06
161	87	7e-06
161	88	4e-06
161	89	4e-06
161	90	4e-06
161	91	1.2e-05
161	92	7e-06
161	93	8e-06
161	94	1.2e-05
161	95	5e-06
161	96	1e-05
161	97	8e-06
161	98	5e-06
161	99	6e-06
161	100	9e-06
162	1	9e-06
162	2	1.2e-05
162	3	1.7e-05
162	4	1.9e-05
162	5	4e-06
162	6	2e-06
162	7	7e-06
162	8	0.009252
162	9	0.027204
162	10	9e-06
162	11	9e-06
162	12	0.000119
162	13	1.4e-05
162	14	2.5e-05
162	15	1.9e-05
162	16	1.6e-05
162	17	2.7e-05
162	18	3e-06
162	19	1.8e-05
162	20	3.9e-05
162	21	4.4e-05
162	22	6e-06
162	23	0.000274
162	24	0.054188
162	25	2.1e-05
162	26	4e-05
162	27	0.00304
162	28	3e-06
162	29	3e-06
162	30	3e-06
162	31	2.5e-05
162	32	0.243765
162	33	2.3e-05
162	34	1.1e-05
162	35	1.2e-05
162	36	0.054187
162	37	1.6e-05
162	38	7e-06
162	39	7e-06
162	40	8e-06
162	41	4.3e-05
162	42	2.8e-05
162	43	1.4e-05
162	44	0.066328
162	45	1.3e-05
162	46	8e-06
162	47	8e-06
162	48	5e-06
162	49	0.018074
162	50	8e-06
162	51	6e-06
162	52	1e-05
162	53	6e-06
162	54	3e-06
162	55	1.6e-05
162	56	1e-05
162	57	1e-05
162	58	5.1e-05
162	59	6.5e-05
162	60	0.0241
162	61	1.1e-05
162	62	5.5e-05
162	63	8e-06
162	64	3.8e-05
162	65	1.6e-05
162	66	0.394288
162	67	6e-06
162	68	0.103857
162	69	1.4e-05
162	70	1.9e-05
162	71	1.5e-05
162	72	2.1e-05
162	73	8e-06
162	74	1.2e-05
162	75	2.1e-05
162	76	8e-06
162	77	8e-06
162	78	2e-06
162	79	1.2e-05
162	80	1.1e-05
162	81	4e-06
162	82	2.9e-05
162	83	7e-06
162	84	2e-06
162	85	4e-06
162	86	1.7e-05
162	87	1.2e-05
162	88	8e-06
162	89	8e-06
162	90	7e-06
162	91	2.3e-05
162	92	1.4e-05
162	93	1.5e-05
162	94	2.3e-05
162	95	9e-06
162	96	1.8e-05
162	97	1.6e-05
162	98	9e-06
162	99	1.2e-05
162	100	1.8e-05
163	1	0.332561
163	2	1.1e-05
163	3	1.6e-05
163	4	1.8e-05
163	5	4e-06
163	6	2e-06
163	7	7e-06
163	8	0.037645
163	9	0.000116
163	10	9e-06
163	11	9e-06
163	12	0.234772
163	13	1.4e-05
163	14	2.4e-05
163	15	1.8e-05
163	16	0.120943
163	17	2.6e-05
163	18	3e-06
163	19	1.7e-05
163	20	3.7e-05
163	21	4.3e-05
163	22	6e-06
163	23	0.079441
163	24	2.1e-05
163	25	2e-05
163	26	0.010115
163	27	0.023063
163	28	3e-06
163	29	3e-06
163	30	3e-06
163	31	2.4e-05
163	32	1.8e-05
163	33	2.2e-05
163	34	1e-05
163	35	1.2e-05
163	36	2e-05
163	37	1.5e-05
163	38	6e-06
163	39	6e-06
163	40	8e-06
163	41	4.1e-05
163	42	2.7e-05
163	43	1.4e-05
163	44	0.00012
163	45	1.2e-05
163	46	8e-06
163	47	7e-06
163	48	5e-06
163	49	1.8e-05
163	50	7e-06
163	51	6e-06
163	52	1e-05
163	53	6e-06
163	54	3e-06
163	55	1.5e-05
163	56	1e-05
163	57	1e-05
163	58	0.120977
163	59	6.2e-05
163	60	2.5e-05
163	61	1e-05
163	62	5.2e-05
163	63	7e-06
163	64	3.7e-05
163	65	1.5e-05
163	66	7.9e-05
163	67	6e-06
163	68	3.8e-05
163	69	1.3e-05
163	70	1.8e-05
163	71	1.5e-05
163	72	2.1e-05
163	73	8e-06
163	74	1.1e-05
163	75	0.012976
163	76	8e-06
163	77	8e-06
163	78	2e-06
163	79	1.1e-05
163	80	1e-05
163	81	4e-06
163	82	2.7e-05
163	83	7e-06
163	84	2e-06
163	85	4e-06
163	86	1.6e-05
163	87	1.2e-05
163	88	8e-06
163	89	8e-06
163	90	7e-06
163	91	2.2e-05
163	92	1.3e-05
163	93	1.5e-05
163	94	2.2e-05
163	95	9e-06
163	96	1.7e-05
163	97	1.5e-05
163	98	9e-06
163	99	0.025924
163	100	1.7e-05
164	1	6e-06
164	2	8e-06
164	3	1.1e-05
164	4	1.2e-05
164	5	3e-06
164	6	1e-06
164	7	5e-06
164	8	0.003098
164	9	0.008932
164	10	6e-06
164	11	6e-06
164	12	7.8e-05
164	13	9e-06
164	14	1.6e-05
164	15	1.2e-05
164	16	0.004929
164	17	1.8e-05
164	18	2e-06
164	19	0.051161
164	20	0.380696
164	21	2.9e-05
164	22	4e-06
164	23	0.136906
164	24	1.4e-05
164	25	1.4e-05
164	26	2.6e-05
164	27	2e-05
164	28	2e-06
164	29	2e-06
164	30	2e-06
164	31	1.7e-05
164	32	1.2e-05
164	33	1.5e-05
164	34	7e-06
164	35	8e-06
164	36	1.4e-05
164	37	1e-05
164	38	4e-06
164	39	4e-06
164	40	5e-06
164	41	2.8e-05
164	42	1.8e-05
164	43	9e-06
164	44	8.2e-05
164	45	8e-06
164	46	5e-06
164	47	5e-06
164	48	3e-06
164	49	1.2e-05
164	50	5e-06
164	51	4e-06
164	52	7e-06
164	53	4e-06
164	54	2e-06
164	55	1e-05
164	56	7e-06
164	57	7e-06
164	58	3.3e-05
164	59	0.002993
164	60	1.7e-05
164	61	0.402318
164	62	3.6e-05
164	63	5e-06
164	64	2.5e-05
164	65	0.000994
164	66	0.001037
164	67	4e-06
164	68	0.005928
164	69	9e-06
164	70	1.2e-05
164	71	1e-05
164	72	1.4e-05
164	73	5e-06
164	74	8e-06
164	75	1.3e-05
164	76	5e-06
164	77	5e-06
164	78	2e-06
164	79	8e-06
164	80	7e-06
164	81	3e-06
164	82	1.9e-05
164	83	5e-06
164	84	2e-06
164	85	3e-06
164	86	1.1e-05
164	87	8e-06
164	88	5e-06
164	89	5e-06
164	90	5e-06
164	91	1.5e-05
164	92	9e-06
164	93	1e-05
164	94	1.5e-05
164	95	6e-06
164	96	1.2e-05
164	97	1e-05
164	98	6e-06
164	99	8e-06
164	100	1.2e-05
165	1	9e-06
165	2	1.2e-05
165	3	0.035314
165	4	1.9e-05
165	5	4e-06
165	6	2e-06
165	7	8e-06
165	8	0.020179
165	9	0.000124
165	10	9e-06
165	11	9e-06
165	12	0.259472
165	13	1.5e-05
165	14	2.6e-05
165	15	1.9e-05
165	16	1.6e-05
165	17	2.7e-05
165	18	3e-06
165	19	1.8e-05
165	20	4e-05
165	21	4.5e-05
165	22	6e-06
165	23	0.064733
165	24	2.3e-05
165	25	2.2e-05
165	26	4.1e-05
165	27	3.1e-05
165	28	3e-06
165	29	3e-06
165	30	3e-06
165	31	2.6e-05
165	32	1.9e-05
165	33	2.3e-05
165	34	1.1e-05
165	35	1.3e-05
165	36	2.2e-05
165	37	1.6e-05
165	38	7e-06
165	39	7e-06
165	40	9e-06
165	41	4.4e-05
165	42	2.9e-05
165	43	1.5e-05
165	44	0.000128
165	45	0.019963
165	46	9e-06
165	47	8e-06
165	48	5e-06
165	49	1.9e-05
165	50	0.368316
165	51	6e-06
165	52	0.012287
165	53	6e-06
165	54	3e-06
165	55	1.6e-05
165	56	0.030703
165	57	1e-05
165	58	0.047625
165	59	0.032293
165	60	2.7e-05
165	61	1.1e-05
165	62	5.6e-05
165	63	8e-06
165	64	3.9e-05
165	65	1.6e-05
165	66	8.4e-05
165	67	6e-06
165	68	4e-05
165	69	1.4e-05
165	70	1.9e-05
165	71	1.6e-05
165	72	0.064476
165	73	9e-06
165	74	1.2e-05
165	75	0.033783
165	76	8e-06
165	77	9e-06
165	78	3e-06
165	79	1.2e-05
165	80	1.1e-05
165	81	4e-06
165	82	2.9e-05
165	83	8e-06
165	84	3e-06
165	85	4e-06
165	86	1.7e-05
165	87	1.3e-05
165	88	9e-06
165	89	8e-06
165	90	8e-06
165	91	2.3e-05
165	92	1.4e-05
165	93	1.6e-05
165	94	2.4e-05
165	95	9e-06
165	96	1.8e-05
165	97	1.6e-05
165	98	0.009217
165	99	1.2e-05
165	100	1.8e-05
166	1	5.8e-05
166	2	7.3e-05
166	3	0.000106
166	4	0.000116
166	5	2.6e-05
166	6	1e-05
166	7	4.7e-05
166	8	0.001399
166	9	0.000757
166	10	0.984796
166	11	5.7e-05
166	12	0.000743
166	13	8.9e-05
166	14	0.000157
166	15	0.000118
166	16	9.9e-05
166	17	0.000167
166	18	2.1e-05
166	19	0.000111
166	20	0.000243
166	21	0.000277
166	22	3.6e-05
166	23	0.001707
166	24	0.000138
166	25	0.000133
166	26	0.000248
166	27	0.00019
166	28	2.1e-05
166	29	2.1e-05
166	30	2.1e-05
166	31	0.000159
166	32	0.000118
166	33	0.000141
166	34	6.8e-05
166	35	7.8e-05
166	36	0.000132
166	37	9.9e-05
166	38	4.2e-05
166	39	4.1e-05
166	40	5.2e-05
166	41	0.000267
166	42	0.000176
166	43	9e-05
166	44	0.000781
166	45	7.8e-05
166	46	5.2e-05
166	47	4.7e-05
166	48	3.1e-05
166	49	0.000118
166	50	4.7e-05
166	51	3.6e-05
166	52	6.3e-05
166	53	3.6e-05
166	54	2.1e-05
166	55	0.0001
166	56	6.2e-05
166	57	6.2e-05
166	58	0.000315
166	59	0.000402
166	60	0.000165
166	61	6.7e-05
166	62	0.000342
166	63	4.7e-05
166	64	0.00024
166	65	0.0001
166	66	0.000512
166	67	3.6e-05
166	68	0.000244
166	69	8.6e-05
166	70	0.000116
166	71	9.6e-05
166	72	0.000134
166	73	5.2e-05
166	74	7.3e-05
166	75	0.000129
166	76	5.2e-05
166	77	5.2e-05
166	78	1.5e-05
166	79	7.3e-05
166	80	6.8e-05
166	81	2.6e-05
166	82	0.000178
166	83	4.6e-05
166	84	1.5e-05
166	85	2.6e-05
166	86	0.000106
166	87	7.7e-05
166	88	5.2e-05
166	89	5.2e-05
166	90	4.6e-05
166	91	0.000144
166	92	8.4e-05
166	93	9.6e-05
166	94	0.000144
166	95	5.7e-05
166	96	0.000113
166	97	0.0001
166	98	5.7e-05
166	99	7.3e-05
166	100	0.000111
167	1	1.5e-05
167	2	1.9e-05
167	3	2.8e-05
167	4	3e-05
167	5	7e-06
167	6	3e-06
167	7	1.2e-05
167	8	0.000362
167	9	0.000196
167	10	1.5e-05
167	11	1.5e-05
167	12	0.347594
167	13	2.3e-05
167	14	4.1e-05
167	15	3e-05
167	16	2.6e-05
167	17	4.3e-05
167	18	5e-06
167	19	2.9e-05
167	20	6.3e-05
167	21	7.2e-05
167	22	9e-06
167	23	0.000442
167	24	3.6e-05
167	25	3.5e-05
167	26	6.4e-05
167	27	4.9e-05
167	28	5e-06
167	29	5e-06
167	30	5e-06
167	31	4.1e-05
167	32	3e-05
167	33	3.6e-05
167	34	1.8e-05
167	35	2e-05
167	36	3.4e-05
167	37	2.6e-05
167	38	1.1e-05
167	39	1.1e-05
167	40	1.4e-05
167	41	6.9e-05
167	42	4.5e-05
167	43	2.3e-05
167	44	0.000202
167	45	2e-05
167	46	1.4e-05
167	47	1.2e-05
167	48	8e-06
167	49	3.1e-05
167	50	1.2e-05
167	51	9e-06
167	52	1.6e-05
167	53	9e-06
167	54	5e-06
167	55	2.6e-05
167	56	1.6e-05
167	57	1.6e-05
167	58	8.2e-05
167	59	0.000104
167	60	4.3e-05
167	61	1.7e-05
167	62	8.8e-05
167	63	1.2e-05
167	64	6.2e-05
167	65	2.6e-05
167	66	0.000133
167	67	9e-06
167	68	6.3e-05
167	69	2.2e-05
167	70	3e-05
167	71	2.5e-05
167	72	3.5e-05
167	73	1.4e-05
167	74	1.9e-05
167	75	3.3e-05
167	76	1.3e-05
167	77	1.3e-05
167	78	4e-06
167	79	1.9e-05
167	80	1.8e-05
167	81	7e-06
167	82	4.6e-05
167	83	1.2e-05
167	84	4e-06
167	85	7e-06
167	86	2.7e-05
167	87	2e-05
167	88	1.3e-05
167	89	1.3e-05
167	90	1.2e-05
167	91	3.7e-05
167	92	2.2e-05
167	93	2.5e-05
167	94	3.7e-05
167	95	1.5e-05
167	96	0.648674
167	97	2.6e-05
167	98	1.5e-05
167	99	1.9e-05
167	100	2.9e-05
168	1	6e-06
168	2	8e-06
168	3	1.1e-05
168	4	1.2e-05
168	5	3e-06
168	6	1e-06
168	7	5e-06
168	8	0.000145
168	9	7.8e-05
168	10	6e-06
168	11	6e-06
168	12	0.159358
168	13	9e-06
168	14	1.6e-05
168	15	1.2e-05
168	16	1e-05
168	17	1.7e-05
168	18	2e-06
168	19	1.1e-05
168	20	2.5e-05
168	21	2.9e-05
168	22	4e-06
168	23	0.000177
168	24	1.4e-05
168	25	1.4e-05
168	26	2.6e-05
168	27	2e-05
168	28	2e-06
168	29	2e-06
168	30	2e-06
168	31	1.6e-05
168	32	1.2e-05
168	33	1.5e-05
168	34	7e-06
168	35	8e-06
168	36	1.4e-05
168	37	1e-05
168	38	4e-06
168	39	4e-06
168	40	5e-06
168	41	2.8e-05
168	42	1.8e-05
168	43	0.628392
168	44	8.1e-05
168	45	8e-06
168	46	5e-06
168	47	5e-06
168	48	3e-06
168	49	1.2e-05
168	50	5e-06
168	51	4e-06
168	52	7e-06
168	53	4e-06
168	54	2e-06
168	55	1e-05
168	56	6e-06
168	57	6e-06
168	58	3.3e-05
168	59	4.2e-05
168	60	1.7e-05
168	61	7e-06
168	62	3.5e-05
168	63	5e-06
168	64	2.5e-05
168	65	1e-05
168	66	5.3e-05
168	67	4e-06
168	68	2.5e-05
168	69	9e-06
168	70	1.2e-05
168	71	1e-05
168	72	1.4e-05
168	73	5e-06
168	74	8e-06
168	75	1.3e-05
168	76	5e-06
168	77	5e-06
168	78	2e-06
168	79	8e-06
168	80	7e-06
168	81	3e-06
168	82	1.8e-05
168	83	5e-06
168	84	2e-06
168	85	3e-06
168	86	1.1e-05
168	87	8e-06
168	88	5e-06
168	89	5e-06
168	90	5e-06
168	91	1.5e-05
168	92	9e-06
168	93	1e-05
168	94	1.5e-05
168	95	6e-06
168	96	1.2e-05
168	97	1e-05
168	98	6e-06
168	99	0.210763
168	100	1.2e-05
169	1	1.4e-05
169	2	1.8e-05
169	3	2.6e-05
169	4	0.387741
169	5	6e-06
169	6	2e-06
169	7	1.1e-05
169	8	0.011607
169	9	0.085839
169	10	1.4e-05
169	11	1.4e-05
169	12	0.000179
169	13	2.1e-05
169	14	3.8e-05
169	15	2.8e-05
169	16	2.4e-05
169	17	4e-05
169	18	5e-06
169	19	2.7e-05
169	20	0.006821
169	21	6.7e-05
169	22	9e-06
169	23	0.061272
169	24	3.3e-05
169	25	3.2e-05
169	26	6e-05
169	27	4.6e-05
169	28	5e-06
169	29	5e-06
169	30	5e-06
169	31	3.8e-05
169	32	2.8e-05
169	33	3.4e-05
169	34	1.6e-05
169	35	1.9e-05
169	36	3.2e-05
169	37	2.4e-05
169	38	1e-05
169	39	1e-05
169	40	1.3e-05
169	41	6.4e-05
169	42	4.2e-05
169	43	2.2e-05
169	44	0.009204
169	45	0.002273
169	46	1.3e-05
169	47	1.1e-05
169	48	7e-06
169	49	2.8e-05
169	50	1.1e-05
169	51	9e-06
169	52	1.5e-05
169	53	9e-06
169	54	5e-06
169	55	2.4e-05
169	56	1.5e-05
169	57	1.5e-05
169	58	7.6e-05
169	59	9.7e-05
169	60	4e-05
169	61	1.6e-05
169	62	8.2e-05
169	63	1.1e-05
169	64	0.432853
169	65	2.4e-05
169	66	0.000123
169	67	9e-06
169	68	5.9e-05
169	69	2.1e-05
169	70	2.8e-05
169	71	2.3e-05
169	72	3.2e-05
169	73	1.3e-05
169	74	1.8e-05
169	75	3.1e-05
169	76	1.2e-05
169	77	1.3e-05
169	78	4e-06
169	79	1.8e-05
169	80	1.6e-05
169	81	6e-06
169	82	4.3e-05
169	83	1.1e-05
169	84	4e-06
169	85	6e-06
169	86	2.6e-05
169	87	1.9e-05
169	88	1.2e-05
169	89	1.2e-05
169	90	1.1e-05
169	91	3.5e-05
169	92	2e-05
169	93	2.3e-05
169	94	3.5e-05
169	95	1.4e-05
169	96	2.7e-05
169	97	2.4e-05
169	98	1.4e-05
169	99	1.8e-05
169	100	2.7e-05
170	1	1.5e-05
170	2	1.9e-05
170	3	0.032477
170	4	0.007519
170	5	7e-06
170	6	3e-06
170	7	1.2e-05
170	8	0.030325
170	9	0.012682
170	10	1.5e-05
170	11	1.5e-05
170	12	0.000198
170	13	2.4e-05
170	14	4.2e-05
170	15	3.1e-05
170	16	2.6e-05
170	17	4.5e-05
170	18	5e-06
170	19	2.9e-05
170	20	6.5e-05
170	21	7.4e-05
170	22	1e-05
170	23	0.022919
170	24	3.7e-05
170	25	3.5e-05
170	26	6.6e-05
170	27	5e-05
170	28	5e-06
170	29	5e-06
170	30	5e-06
170	31	4.2e-05
170	32	3.1e-05
170	33	3.7e-05
170	34	1.8e-05
170	35	2.1e-05
170	36	3.5e-05
170	37	2.6e-05
170	38	1.1e-05
170	39	1.1e-05
170	40	1.4e-05
170	41	0.164813
170	42	4.7e-05
170	43	2.4e-05
170	44	0.035153
170	45	2.1e-05
170	46	1.4e-05
170	47	1.2e-05
170	48	8e-06
170	49	3.1e-05
170	50	1.2e-05
170	51	1e-05
170	52	1.7e-05
170	53	1e-05
170	54	5e-06
170	55	2.7e-05
170	56	1.7e-05
170	57	1.7e-05
170	58	8.4e-05
170	59	0.000107
170	60	0.00254
170	61	1.8e-05
170	62	9.1e-05
170	63	1.2e-05
170	64	0.654038
170	65	2.7e-05
170	66	0.000136
170	67	1e-05
170	68	6.5e-05
170	69	2.3e-05
170	70	3.1e-05
170	71	2.6e-05
170	72	3.6e-05
170	73	1.4e-05
170	74	2e-05
170	75	3.4e-05
170	76	1.4e-05
170	77	1.4e-05
170	78	4e-06
170	79	2e-05
170	80	1.8e-05
170	81	7e-06
170	82	0.034993
170	83	1.2e-05
170	84	4e-06
170	85	7e-06
170	86	2.8e-05
170	87	2.1e-05
170	88	1.4e-05
170	89	1.4e-05
170	90	1.2e-05
170	91	3.8e-05
170	92	2.2e-05
170	93	2.6e-05
170	94	3.8e-05
170	95	1.5e-05
170	96	3e-05
170	97	2.7e-05
170	98	1.5e-05
170	99	1.9e-05
170	100	3e-05
171	1	1.8e-05
171	2	2.3e-05
171	3	3.3e-05
171	4	3.7e-05
171	5	8e-06
171	6	3e-06
171	7	1.5e-05
171	8	0.059503
171	9	0.000238
171	10	1.8e-05
171	11	1.8e-05
171	12	0.000234
171	13	2.8e-05
171	14	4.9e-05
171	15	3.7e-05
171	16	3.1e-05
171	17	5.3e-05
171	18	6e-06
171	19	3.5e-05
171	20	7.6e-05
171	21	8.7e-05
171	22	1.1e-05
171	23	0.041881
171	24	4.3e-05
171	25	4.2e-05
171	26	7.8e-05
171	27	6e-05
171	28	6e-06
171	29	6e-06
171	30	7e-06
171	31	5e-05
171	32	3.7e-05
171	33	4.4e-05
171	34	2.1e-05
171	35	2.4e-05
171	36	4.1e-05
171	37	3.1e-05
171	38	0.499087
171	39	1.3e-05
171	40	0.00297
171	41	8.4e-05
171	42	5.5e-05
171	43	2.8e-05
171	44	0.029777
171	45	2.5e-05
171	46	1.6e-05
171	47	1.5e-05
171	48	1e-05
171	49	3.7e-05
171	50	1.5e-05
171	51	1.1e-05
171	52	2e-05
171	53	1.1e-05
171	54	6e-06
171	55	3.1e-05
171	56	2e-05
171	57	2e-05
171	58	9.9e-05
171	59	0.000127
171	60	5.2e-05
171	61	2.1e-05
171	62	0.000108
171	63	1.5e-05
171	64	0.363307
171	65	3.2e-05
171	66	0.000161
171	67	1.1e-05
171	68	7.7e-05
171	69	2.7e-05
171	70	3.6e-05
171	71	3e-05
171	72	4.2e-05
171	73	1.6e-05
171	74	2.3e-05
171	75	4.1e-05
171	76	1.6e-05
171	77	1.6e-05
171	78	5e-06
171	79	2.3e-05
171	80	2.2e-05
171	81	8e-06
171	82	5.6e-05
171	83	1.5e-05
171	84	5e-06
171	85	8e-06
171	86	3.3e-05
171	87	2.4e-05
171	88	1.6e-05
171	89	1.6e-05
171	90	1.5e-05
171	91	4.5e-05
171	92	2.7e-05
171	93	3e-05
171	94	4.5e-05
171	95	1.8e-05
171	96	3.5e-05
171	97	3.1e-05
171	98	1.8e-05
171	99	2.3e-05
171	100	3.5e-05
172	1	1e-05
172	2	1.3e-05
172	3	1.9e-05
172	4	2.1e-05
172	5	5e-06
172	6	2e-06
172	7	8e-06
172	8	0.07281
172	9	0.000136
172	10	1e-05
172	11	1e-05
172	12	0.000134
172	13	1.6e-05
172	14	0.006778
172	15	2.1e-05
172	16	1.8e-05
172	17	3e-05
172	18	4e-06
172	19	2e-05
172	20	4.4e-05
172	21	5e-05
172	22	6e-06
172	23	0.000307
172	24	2.5e-05
172	25	2.4e-05
172	26	4.5e-05
172	27	3.4e-05
172	28	4e-06
172	29	4e-06
172	30	4e-06
172	31	0.001716
172	32	2.1e-05
172	33	2.5e-05
172	34	1.2e-05
172	35	1.4e-05
172	36	2.4e-05
172	37	1.8e-05
172	38	7e-06
172	39	7e-06
172	40	9e-06
172	41	4.8e-05
172	42	3.2e-05
172	43	1.6e-05
172	44	0.00014
172	45	1.4e-05
172	46	9e-06
172	47	0.60916
172	48	6e-06
172	49	2.1e-05
172	50	8e-06
172	51	6e-06
172	52	1.1e-05
172	53	7e-06
172	54	4e-06
172	55	1.8e-05
172	56	1.1e-05
172	57	1.1e-05
172	58	5.7e-05
172	59	7.2e-05
172	60	3e-05
172	61	1.2e-05
172	62	6.1e-05
172	63	8e-06
172	64	0.259903
172	65	1.8e-05
172	66	9.2e-05
172	67	6e-06
172	68	4.4e-05
172	69	1.5e-05
172	70	2.1e-05
172	71	1.7e-05
172	72	2.4e-05
172	73	9e-06
172	74	1.3e-05
172	75	2.3e-05
172	76	9e-06
172	77	9e-06
172	78	3e-06
172	79	1.3e-05
172	80	1.2e-05
172	81	5e-06
172	82	3.2e-05
172	83	8e-06
172	84	3e-06
172	85	5e-06
172	86	1.9e-05
172	87	1.4e-05
172	88	9e-06
172	89	9e-06
172	90	8e-06
172	91	0.047273
172	92	1.5e-05
172	93	1.7e-05
172	94	2.6e-05
172	95	1e-05
172	96	2e-05
172	97	1.8e-05
172	98	1e-05
172	99	1.3e-05
172	100	2e-05
173	1	1e-05
173	2	1.2e-05
173	3	1.8e-05
173	4	1.9e-05
173	5	0.010931
173	6	2e-06
173	7	8e-06
173	8	0.020526
173	9	0.106272
173	10	9e-06
173	11	9e-06
173	12	0.000124
173	13	1.5e-05
173	14	2.6e-05
173	15	2e-05
173	16	1.6e-05
